,id,chr,number,flag,code,desc
857,208973,NC_004778,57977268,0,AF512031,Choristoneura fumiferana multiple nucleopolyhedrovirus viral segment Unknown
858,1367204,NC_021925,529153477,0,KC961303,Choristoneura occidentalis alphabaculovirus viral segment Unknown
859,1293539,NC_021249,506498610,0,HF679133,Choristoneura rosaceana entomopoxvirus 'L' viral segment Unknown
860,180822,NC_010711,188543025,0,EU122229,Chronic bee paralysis virus viral segment RNA 1
861,180822,NC_010712,188543030,0,EU122230,Chronic bee paralysis virus viral segment RNA 2
862,68402,NC_003540,20095240,0,Y14700,Chrysanthemum chlorotic mottle viroid viral segment Unknown
863,12897,NC_002015,11497496,0,V01107,Chrysanthemum stunt viroid viral segment Unknown
864,12165,NC_009087,154814487,0,AM493895,Chrysanthemum virus B viral segment Unknown
865,320432,NC_007151,68304136,0,AY864330,Chrysodeixis chalcites nucleopolyhedrovirus viral segment Unknown
866,173082,NC_007582,81079705,0,AF418294,Chum salmon reovirus CS viral segment 1
867,173082,NC_007590,80161225,0,AF418303,Chum salmon reovirus CS viral segment 10
868,173082,NC_007591,80161401,0,AF418304,Chum salmon reovirus CS viral segment 11
869,173082,NC_007583,81083820,0,AF418295,Chum salmon reovirus CS viral segment 2
870,173082,NC_007584,81096040,0,AF418296,Chum salmon reovirus CS viral segment 3
871,173082,NC_007585,80160542,0,AF418297,Chum salmon reovirus CS viral segment 4
872,173082,NC_007586,80160664,0,AF418298,Chum salmon reovirus CS viral segment 5
873,173082,NC_007592,80161607,0,AF418299,Chum salmon reovirus CS viral segment 6
874,173082,NC_007587,80160784,0,AF418300,Chum salmon reovirus CS viral segment 7
875,173082,NC_007588,80160891,0,AF418301,Chum salmon reovirus CS viral segment 8
876,173082,NC_007589,80161069,0,AF418302,Chum salmon reovirus CS viral segment 9
877,1427476,NC_023420,693764250,0,KF880748,Cimodo virus viral segment 1
878,1427476,NC_024913,717728206,0,KF880757,Cimodo virus viral segment 10
879,1427476,NC_024914,717728214,0,KF880758,Cimodo virus viral segment 11
880,1427476,NC_024915,717728218,0,KF880759,Cimodo virus viral segment 12
881,1427476,NC_024916,717728226,0,KF880749,Cimodo virus viral segment 2
882,1427476,NC_024917,717728233,0,KF880750,Cimodo virus viral segment 3
883,1427476,NC_024918,717728241,0,KF880751,Cimodo virus viral segment 4
884,1427476,NC_024919,704122755,0,KF880752,Cimodo virus viral segment 5
885,1427476,NC_024920,704122803,0,KF880753,Cimodo virus viral segment 6
886,1427476,NC_024910,717728187,0,KF880754,Cimodo virus viral segment 7
887,1427476,NC_024911,717728193,0,KF880755,Cimodo virus viral segment 8
888,1427476,NC_024912,717728199,0,KF880756,Cimodo virus viral segment 9
889,1346815,NC_023888,605039172,0,JX559621,Circo-like virus-Brazil hs1 viral segment Unknown
890,642260,NC_013020,254688514,0,FJ959086,Circovirus-like genome BBC-A viral segment Unknown
891,642256,NC_013028,254688533,0,FJ959082,Circovirus-like genome CB-A viral segment Unknown
892,642257,NC_013029,254729601,0,FJ959083,Circovirus-like genome CB-B viral segment Unknown
893,642251,NC_013023,254688517,0,FJ959077,Circovirus-like genome RW-A viral segment Unknown
894,642252,NC_013024,254688521,0,FJ959078,Circovirus-like genome RW-B viral segment Unknown
895,642253,NC_013025,254688524,0,FJ959079,Circovirus-like genome RW-C viral segment Unknown
896,642254,NC_013026,254688527,0,FJ959080,Circovirus-like genome RW-D viral segment Unknown
897,642255,NC_013027,254688530,0,FJ959081,Circovirus-like genome RW-E viral segment Unknown
898,642258,NC_013030,255046528,0,FJ959084,Circovirus-like genome SAR-A viral segment Unknown
899,642259,NC_013018,254688511,0,FJ959085,Circovirus-like genome SAR-B viral segment Unknown
900,2805939,NC_030449,1041840725,0,KU343138,Circular ssDNA virus sp.
901,862944,NC_014360,302317583,0,GU979420,Circulifer tenellus virus 1 viral segment Unknown
902,12898,NC_003539,20087053,0,X14638,Citrus bark cracking viroid viral segment Unknown
903,12906,NC_001651,11496577,0,U21125,Citrus bent leaf viroid viral segment Unknown
904,1202142,NC_018151,395652960,0,JQ920490,Citrus chlorotic dwarf associated virus viral segment Unknown
905,551523,NC_003264,17223092,0,AF447788,Citrus dwarfing viroid viral segment Unknown
906,1435008,NC_023153,568519778,0,KF800043,Citrus endogenous pararetrovirus viral segment Unknown
907,12890,NC_001464,11496573,0,J02053,Citrus exocortis viroid viral segment Unknown
908,129141,NC_003877,20889381,0,AJ318061,Citrus leaf blotch virus viral segment Unknown
909,37126,NC_003548,20087064,0,U23715,Citrus leaf rugose virus viral segment RNA 1
910,37126,NC_003547,20087062,0,U17726,Citrus leaf rugose virus viral segment RNA 2
911,37126,NC_003546,20087059,0,U17390,Citrus leaf rugose virus viral segment RNA 3
912,347219,NC_008169,109255260,0,DQ352194,Citrus leprosis virus C viral segment RNA 1
913,347219,NC_008170,109255267,0,DQ352195,Citrus leprosis virus C viral segment RNA 2
914,73561,NC_006314,52630359,0,AY654892,Citrus psorosis virus viral segment RNA 1
915,73561,NC_006315,52630362,0,AY654893,Citrus psorosis virus viral segment RNA 2
916,73561,NC_006316,52630364,0,AY654894,Citrus psorosis virus viral segment RNA 3
917,312008,NC_006950,62327635,0,AY884005,Citrus sudden death-associated virus viral segment Unknown
918,12162,NC_001661,9628265,0,U16304,Citrus tristeza virus viral segment Unknown
919,37127,NC_009537,148724420,0,EF584664,Citrus variegation virus viral segment RNA 1
920,37127,NC_009538,148724422,0,EF584665,Citrus variegation virus viral segment RNA 2
921,37127,NC_009536,148717839,0,U17389,Citrus variegation virus viral segment RNA 3
922,1301220,NC_021564,514361115,0,HF679486,Citrus vein enation virus viral segment Unknown
923,72705,NC_001907,11496580,0,AF040721,Citrus viroid Ia viral segment Unknown
924,459949,NC_010165,162944684,0,EF617306,Citrus viroid V viral segment Unknown
925,697192,NC_004359,24462251,0,AB019508,Citrus viroid VI viral segment Unknown
926,84412,NC_004358,24462250,0,AB019509,Citrus viroid-I-LSS viral segment Unknown
927,174178,NC_003382,18450268,0,AF347695,Citrus yellow mosaic virus viral segment Unknown
928,1297894,NC_040311,1571794310,0,JX101610,Citrus yellow vein-associated virus
929,1307957,NC_008293,113195403,0,DQ504428,Clanis bilineata nucleopolyhedrovirus viral segment Unknown
930,11096,NC_002657,12657941,0,AF326963,Classical swine fever virus viral segment Unknown
931,858517,NC_015397,330370661,0,HQ396465,Cleome golden mosaic virus viral segment DNA A
932,666144,NC_016578,372199597,0,JF694461,Cleome leaf crumple virus viral segment DNA A
933,666144,NC_016572,372293674,0,JF694462,Cleome leaf crumple virus viral segment DNA B
934,390438,NC_010713,188572148,0,DQ641692,Clerodendron golden mosaic virus viral segment DNA A
935,390438,NC_010714,188572155,0,DQ641693,Clerodendron golden mosaic virus viral segment DNA B
936,326811,NC_009451,146411800,0,EF408037,Clerodendron yellow mosaic virus viral segment DNA A
937,559878,NC_011346,209363613,0,FJ011668,Clerodendrum golden mosaic China virus viral segment DNA A
938,559878,NC_011347,209363620,0,FJ011669,Clerodendrum golden mosaic China virus viral segment DNA B
939,1162083,NC_017003,380877227,0,HE717021,Clitocybe odora virus viral segment Unknown
940,1128119,NC_016519,366091748,0,JN566124,Clitoria yellow mottle virus viral segment Unknown
941,283675,NC_015398,334265679,0,HQ116624,Clostera anachoreta granulovirus viral segment Unknown
942,12177,NC_001753,9629178,0,D29630,Clover yellow mosaic virus viral segment Unknown
943,12198,NC_003536,20087030,0,AB011819,Clover yellow vein virus
944,479060,NC_011108,195546694,0,EU081018,Cocksfoot mild mosaic virus viral segment Unknown
945,40979,NC_002618,38349471,0,Z48630,Cocksfoot mottle virus viral segment Unknown
946,192452,NC_003742,20428636,0,AF499738,Cocksfoot streak virus
947,36453,NC_001462,11496578,0,J02049,Coconut cadang-cadang viroid viral segment Unknown
948,12889,NC_001471,11496572,0,M20731,Coconut tinangaja viroid viral segment Unknown
949,12899,NC_003882,20908248,0,X97202,Coleus blumei viroid viral segment Unknown
950,192025,NC_003681,20219033,0,X52960,Coleus blumei viroid 1 viral segment Unknown
951,192026,NC_003682,20219034,0,X95365,Coleus blumei viroid 2 viral segment Unknown
952,192027,NC_003683,20219035,0,X95290,Coleus blumei viroid 3 viral segment Unknown
953,598747,NC_012127,224504350,0,FJ151370,Coleus blumei viroid 5 viral segment Unknown
954,651134,NC_012805,239918958,0,FJ615418,Coleus blumei viroid 6 viral segment Unknown
955,404404,NC_009764,156616260,0,EF527260,Coleus vein necrosis virus viral segment Unknown
956,889813,NC_015692,338209365,0,GU014533,Colobus guereza papillomavirus 2 viral segment Unknown
957,91613,NC_020072,440382952,0,JQ801448,Colombian datura virus
958,46839,NC_004181,22960700,0,AF133428,Colorado tick fever virus viral segment 1
959,46839,NC_004189,22960716,0,AF139765,Colorado tick fever virus viral segment 10
960,46839,NC_004190,22960718,0,U53227,Colorado tick fever virus viral segment 12
961,46839,NC_004182,22960702,0,AF139758,Colorado tick fever virus viral segment 2
962,46839,NC_004183,22960704,0,AF139759,Colorado tick fever virus viral segment 3
963,46839,NC_004184,22960706,0,AF139760,Colorado tick fever virus viral segment 4
964,46839,NC_004185,22960708,0,AF139761,Colorado tick fever virus viral segment 5
965,46839,NC_004186,22960710,0,AF139762,Colorado tick fever virus viral segment 6
966,46839,NC_004187,22960712,0,AF139763,Colorado tick fever virus viral segment 7
967,46839,NC_004188,22960714,0,AF139764,Colorado tick fever virus viral segment 8
968,46839,NC_004180,22960697,0,AF000720,Colorado tick fever virus viral segment 9
969,46839,NC_004191,22960720,0,U72694,Colorado tick fever virus viral segment S1
970,126070,NC_002361,9635461,0,AF252610,Columbid circovirus
971,12901,NC_003538,20095239,0,X15663,Columnea latent viroid viral segment Unknown
972,10653,NC_001343,9625564,0,X52938,Commelina yellow mottle virus viral segment Unknown
973,1159902,NC_016996,383080795,0,JQ065049,Common moorhen coronavirus HKU21 viral segment Unknown
974,210827,NC_007523,78762702,0,AF527633,Coniothyrium minitans RNA virus viral segment Unknown
975,390436,NC_009644,151266257,0,DQ641688,Corchorus golden mosaic virus viral segment DNA A
976,390436,NC_009646,151266263,0,DQ641689,Corchorus golden mosaic virus viral segment DNA B
977,403897,NC_008492,116294325,0,DQ875868,Corchorus yellow spot virus viral segment DNA A
978,403897,NC_008493,116294330,0,DQ875869,Corchorus yellow spot virus viral segment DNA B
979,1297646,NC_020475,459642523,0,KC196078,Corchorus yellow vein mosaic betasatellite viral segment Unknown
980,1297645,NC_020473,459642399,0,KC223600,Corchorus yellow vein mosaic virus viral segment DNA A
981,293284,NC_006358,53851026,0,AY727903,Corchorus yellow vein virus - [Hoa Binh] viral segment DNA A
982,293284,NC_006359,53851032,0,AY727904,Corchorus yellow vein virus - [Hoa Binh] viral segment DNA B
983,1955175,NC_034156,1153854564,0,KX518771,Cordoba virus viral segment Unknown
984,1911439,NC_031686,1095951383,0,KX657783,Corey virus
985,39640,NC_006633,57753434,0,AJ632304,Cotesia congregata bracovirus viral segment 1
986,39640,NC_006642,57753400,0,AJ632313,Cotesia congregata bracovirus viral segment 10
987,39640,NC_006643,57659287,0,AJ632314,Cotesia congregata bracovirus viral segment 11
988,39640,NC_006644,57753395,0,AJ632315,Cotesia congregata bracovirus viral segment 12
989,39640,NC_006645,57659323,0,AJ632316,Cotesia congregata bracovirus viral segment 13
990,39640,NC_006646,57753388,0,AJ632317,Cotesia congregata bracovirus viral segment 14
991,39640,NC_006647,57659365,0,AJ632318,Cotesia congregata bracovirus viral segment 15
992,39640,NC_006648,57659393,0,AJ632319,Cotesia congregata bracovirus viral segment 17
993,39640,NC_006649,57753378,0,AJ632320,Cotesia congregata bracovirus viral segment 18
994,39640,NC_006650,57753371,0,AJ632321,Cotesia congregata bracovirus viral segment 19
995,39640,NC_006634,57753428,0,AJ632305,Cotesia congregata bracovirus viral segment 2
996,39640,NC_006651,57659440,0,AJ632322,Cotesia congregata bracovirus viral segment 20
997,39640,NC_006652,57659461,0,AJ632323,Cotesia congregata bracovirus viral segment 21
998,39640,NC_006653,57659485,0,AJ632324,Cotesia congregata bracovirus viral segment 22
999,39640,NC_006654,57659519,0,AJ632325,Cotesia congregata bracovirus viral segment 23
1000,39640,NC_006655,57659549,0,AJ632326,Cotesia congregata bracovirus viral segment 25
1001,39640,NC_006656,57659582,0,AJ632327,Cotesia congregata bracovirus viral segment 26
1002,39640,NC_006635,57753420,0,AJ632306,Cotesia congregata bracovirus viral segment 3
1003,39640,NC_006657,57659613,0,AJ632328,Cotesia congregata bracovirus viral segment 30
1004,39640,NC_006658,57659643,0,AJ632329,Cotesia congregata bracovirus viral segment 31
1005,39640,NC_006659,57659681,0,AJ632330,Cotesia congregata bracovirus viral segment 32
1006,39640,NC_006660,57659716,0,AJ632331,Cotesia congregata bracovirus viral segment 33
1007,39640,NC_006661,57659745,0,AJ632332,Cotesia congregata bracovirus viral segment 35
1008,39640,NC_006662,57659767,0,AJ632333,Cotesia congregata bracovirus viral segment 36
1009,39640,NC_006636,57659152,0,AJ632307,Cotesia congregata bracovirus viral segment 4
1010,39640,NC_006637,57659187,0,AJ632308,Cotesia congregata bracovirus viral segment 5
1011,39640,NC_006638,57753416,0,AJ632309,Cotesia congregata bracovirus viral segment 6
1012,39640,NC_006639,57753410,0,AJ632310,Cotesia congregata bracovirus viral segment 7
1013,39640,NC_006640,57753407,0,AJ632311,Cotesia congregata bracovirus viral segment 8
1014,39640,NC_006641,57659250,0,AJ632312,Cotesia congregata bracovirus viral segment 9
1015,930275,NC_016924,377829940,0,HQ647181,Cotia virus SPAn232 viral segment Unknown
1016,77647,NC_004580,28867231,0,AF480940,Cotton leaf crumple virus viral segment DNA A
1017,77647,NC_004581,28867236,0,AF480941,Cotton leaf crumple virus viral segment DNA B
1018,222456,NC_004582,28872846,0,AJ002455,Cotton leaf curl Alabad virus viral segment DNA A
1019,908137,NC_014897,317453621,0,GU112081,Cotton leaf curl Allahabad virus [India:Karnal:OY77:2005] viral segment DNA A
1020,307111,NC_007219,71658849,0,AY705381,Cotton leaf curl Bangalore betasatellite viral segment Unknown
1021,307110,NC_007290,71849678,0,AY705380,Cotton leaf curl Bangalore virus viral segment DNA A
1022,713091,NC_013803,288860179,0,FN658727,Cotton leaf curl Burewala alphasatellite viral segment Unknown
1023,713092,NC_013802,288966115,0,FN658722,Cotton leaf curl Burewala betasatellite viral segment Unknown
1024,620894,NC_012137,224591438,0,AM421522,Cotton leaf curl Burewala virus viral segment DNA A
1025,679536,NC_013593,272569246,0,FN554580,Cotton leaf curl Gezira alphasatellite viral segment Unknown
1026,304222,NC_009740,156151352,0,AY044143,Cotton leaf curl Gezira betasatellite viral segment Unknown
1027,304222,NC_006935,62327499,0,AY077797,Cotton leaf curl Gezira betasatellite viral segment Unknown
1028,222459,NC_002510,9845214,0,AF155064,Cotton leaf curl Gezira virus viral segment DNA A
1029,222460,NC_038444,1464307950,0,AF260241,Cotton leaf curl Gezira virus-[Cotton] viral segment DNA A
1030,222464,NC_004583,28872853,0,AJ002449,Cotton leaf curl Kokhran virus viral segment DNA A
1031,1048668,NC_018082,392972651,0,FR877532,Cotton leaf curl Multan alphasatellite viral segment Unknown
1032,306025,NC_009535,148724441,0,EF465536,Cotton leaf curl Multan betasatellite viral segment Unknown
1033,223252,NC_003199,16507262,0,AF363011,Cotton leaf curl Multan virus viral segment DNA A
1034,223252,NC_004607,28913321,0,AJ002447,Cotton leaf curl Multan virus viral segment DNA A
1035,260479,NC_007721,85362699,0,AJ620463,Cotton leaf curl Multan virus satellite U36-1 viral segment Unknown
1036,134386,NC_017829,386363654,0,HM037921,Cotton leaf curl betasatellite viral segment Unknown
1037,134386,NC_003200,16507269,0,AJ292769,Cotton leaf curl betasatellite viral segment Unknown
1038,53010,NC_031760,1101511773,0,KX831888,Cotton leaf curl virus viral segment DNA A
1039,312295,NC_014545,308125285,0,GU167940,Cotton leafroll dwarf virus viral segment Unknown
1040,2849715,NC_000940,9633619,0,AF182760,Cowden I virus viral segment Unknown
1041,12199,NC_004013,21427633,0,AF348210,Cowpea aphid-borne mosaic virus
1042,12303,NC_003543,20087044,0,M65139,Cowpea chlorotic mottle virus viral segment RNA 1
1043,12303,NC_003541,20087039,0,M28817,Cowpea chlorotic mottle virus viral segment RNA 2
1044,12303,NC_003542,20087041,0,M28818,Cowpea chlorotic mottle virus viral segment RNA 3
1045,67761,NC_014730,313122763,0,HQ184471,Cowpea mild mottle virus viral segment Unknown
1046,12264,NC_003549,20095237,0,X00206,Cowpea mosaic virus viral segment RNA 1
1047,12264,NC_003550,20087034,0,X00729,Cowpea mosaic virus viral segment RNA 2
1048,12627,NC_003535,20087046,0,U20976,Cowpea mottle virus viral segment Unknown
1049,292627,NC_006952,62327280,0,AY728263,Cowpea severe leaf curl-associated DNA beta viral segment Unknown
1050,12261,NC_003545,20087033,0,M83830,Cowpea severe mosaic virus viral segment RNA 1
1051,12261,NC_003544,20087032,0,M83309,Cowpea severe mosaic virus viral segment RNA 2
1052,10243,NC_003663,30844336,0,AF482758,Cowpox virus viral segment Unknown
1053,33757,NC_038306,1464306870,0,AY421760,Coxsackievirus A2
1054,12072,NC_038307,1464306883,0,M88483,Coxsackievirus B3
1055,2480172,NC_040700,1571845748,0,MG210793,Cragig virus 1
1056,417288,NC_008794,122809020,0,EF165536,Crassocephalum yellow vein virus - Jinghong viral segment DNA A
1057,12136,NC_003924,21321708,0,AF218039,Cricket paralysis virus viral segment Unknown
1058,1104917,NC_018575,404184232,0,HQ585856,Crocuta crocuta papillomavirus 1 viral segment Unknown
1059,713089,NC_013801,288860181,0,FN658711,Croton yellow vein mosaic alphasatellite viral segment Unknown
1060,411248,NC_008579,117949597,0,AM410551,Croton yellow vein mosaic betasatellite viral segment Unknown
1061,207697,NC_004300,23395818,0,AJ507777,Croton yellow vein mosaic virus viral segment DNA A
1062,671095,NC_014473,306478709,0,FN543112,Croton yellow vein virus viral segment DNA A
1063,349563,NC_007922,90403553,0,DQ192570,Crow polyomavirus viral segment Unknown
1064,40281,NC_001492,9626818,0,M57938,Cryphonectria hypovirus 1 viral segment Unknown
1065,40282,NC_003534,20087056,0,L29010,Cryphonectria hypovirus 2 viral segment Unknown
1066,106962,NC_000960,9633630,0,AF188515,Cryphonectria hypovirus 3 viral segment Unknown
1067,245101,NC_006431,55733713,0,AY307099,Cryphonectria hypovirus 4 viral segment Unknown
1068,1329781,NC_021222,501000384,0,KC549809,Cryphonectria parasitica bipartite mycovirus 1 viral segment RNA 1
1069,1329781,NC_021223,501000388,0,KC549810,Cryphonectria parasitica bipartite mycovirus 1 viral segment RNA 2
1070,186769,NC_004046,21556070,0,L31849,Cryphonectria parasitica mitovirus 1-NB631 viral segment Unknown
1071,35254,NC_005068,33622203,0,AY229987,Cryptophlebia leucotreta granulovirus viral segment Unknown
1072,1778558,NC_029108,985760963,0,KT945162,Ctenophore-associated circular virus 1 viral segment Unknown
1073,1778559,NC_029109,985760966,0,KT945163,Ctenophore-associated circular virus 2 viral segment Unknown
1074,1778560,NC_029110,985760969,0,KT945164,Ctenophore-associated circular virus 3 viral segment Unknown
1075,1778561,NC_029111,985760972,0,KT945165,Ctenophore-associated circular virus 4 viral segment Unknown
1076,1188819,NC_021708,521967829,0,HE806451,Cuban alphasatellite 1 viral segment DNA A
1077,146499,NC_002633,12018227,0,AF321057,Cucumber fruit mottle mosaic virus viral segment Unknown
1078,12235,NC_001801,9629352,0,D12505,Cucumber green mottle mosaic virus viral segment Unknown
1079,165432,NC_007816,641481251,0,EU127904,Cucumber leaf spot virus viral segment Unknown
1080,12305,NC_002034,9632334,0,D00356,Cucumber mosaic virus viral segment RNA 1
1081,12305,NC_002035,9632336,0,D00355,Cucumber mosaic virus viral segment RNA 2
1082,12305,NC_001440,9626472,0,D10538,Cucumber mosaic virus viral segment RNA 3
1083,12436,NC_002602,11119632,0,M10686,Cucumber mosaic virus satellite RNA viral segment Unknown
1084,388038,NC_008614,118725119,0,AB261167,Cucumber mottle virus viral segment Unknown
1085,12143,NC_001469,9626671,0,M25270,Cucumber necrosis virus viral segment Unknown
1086,137475,NC_006941,62326965,0,AY578085,Cucumber vein yellowing virus viral segment Unknown
1087,91753,NC_003688,20260786,0,X76931,Cucurbit aphid-borne yellows virus viral segment Unknown
1088,558690,NC_018173,395865403,0,AB523788,Cucurbit chlorotic yellows virus viral segment RNA 1
1089,558690,NC_018174,395865409,0,AB523789,Cucurbit chlorotic yellows virus viral segment RNA 2
1090,134681,NC_002984,14717136,0,AF224760,Cucurbit leaf crumple virus viral segment DNA A
1091,134681,NC_002985,14717141,0,AF224761,Cucurbit leaf crumple virus viral segment DNA B
1092,51330,NC_004809,30840962,0,AY242077,Cucurbit yellow stunting disorder virus viral segment RNA 1
1093,51330,NC_004810,30840968,0,AY242078,Cucurbit yellow stunting disorder virus viral segment RNA 2
1094,220814,NC_005875,47177087,0,AJ542500,Cucurbita yellow vein virus-associated DNA beta viral segment Unknown
1095,390844,NC_008604,166159177,0,AB262759,Culex flavivirus viral segment Unknown
1096,2010273,NC_035124,1211677391,0,MF176384,Culex negev-like virus 1 viral segment Unknown
1097,2010274,NC_035123,1211677387,0,MF176276,Culex negev-like virus 2 viral segment Unknown
1098,2010275,NC_035129,1211677416,0,MF176277,Culex negev-like virus 3 viral segment Unknown
1099,130556,NC_003084,15320794,0,AF403738,Culex nigripalpus nucleopolyhedrovirus viral segment Unknown
1100,1236047,NC_018703,407868434,0,JQ429443,Culex originated Tymoviridae-like virus viral segment Unknown
1101,185638,NC_012685,237642069,0,FJ810126,Culex pipiens densovirus viral segment Unknown
1102,208899,NC_010252,164607211,0,AY216519,Cupixi mammarenavirus viral segment L
1103,208899,NC_010254,164607214,0,AF512832,Cupixi mammarenavirus viral segment S
1104,421976,NC_010985,190643450,0,EF120984,Curvularia thermal tolerance virus viral segment RNA 1
1105,421976,NC_010986,190643457,0,EF120985,Curvularia thermal tolerance virus viral segment RNA 2
1106,1016879,NC_015521,335352415,0,HQ731075,Cutthroat trout virus viral segment Unknown
1107,1282444,NC_023884,605039102,0,JX908740,Cyanoramphus nest associated circular K DNA virus viral segment Unknown
1108,1282443,NC_023883,605039099,0,JX908739,Cyanoramphus nest associated circular X DNA virus viral segment Unknown
1109,2293277,NC_040367,1571805125,0,MH545522,Cybaeus spider associated circular virus 1
1110,549205,NC_011097,194871987,0,EU853709,Cycad leaf necrosis virus viral segment Unknown
1111,173976,NC_003791,20514400,0,AB073147,Cycas necrotic stunt virus viral segment RNA 1
1112,173976,NC_003792,111572515,0,AB073148,Cycas necrotic stunt virus viral segment RNA 2
1113,942037,NC_014930,318082874,0,HQ738644,Cyclovirus NGchicken15/NGA/2009 viral segment Unknown
1114,942034,NC_014928,318069476,0,HQ738636,Cyclovirus PKgoat11/PAK/2009 viral segment Unknown
1115,942033,NC_014927,318069473,0,HQ738635,Cyclovirus PKgoat21/PAK/2009 viral segment Unknown
1116,1348500,NC_039215,1464315623,0,KF031466,Cyclovirus VN
1117,942035,NC_014929,318069479,0,HQ738637,Cyclovirus bat/USA/2009 viral segment Unknown
1118,28289,NC_002816,14602241,0,U53466,Cydia pomonella granulovirus viral segment Unknown
1119,12178,NC_001812,9629460,0,U62963,Cymbidium mosaic virus viral segment Unknown
1120,12144,NC_003532,20087024,0,X15511,Cymbidium ringspot virus viral segment Unknown
1121,192023,NC_004009,157784255,0,D00720,Cymbidium ringspot virus satellite RNA viral segment Unknown
1122,944969,NC_016154,356640291,0,JN227533,Cynomolgus macaque cytomegalovirus strain Ottawa
1123,205895,NC_003016,14993631,0,AF389462,Cypovirus 1 viral segment RNA 1
1124,205895,NC_003025,14993649,0,AF389471,Cypovirus 1 viral segment RNA 10
1125,205895,NC_003017,14993633,0,AF389463,Cypovirus 1 viral segment RNA 2
1126,205895,NC_003018,14993635,0,AF389464,Cypovirus 1 viral segment RNA 3
1127,205895,NC_003019,14993637,0,AF389465,Cypovirus 1 viral segment RNA 4
1128,205895,NC_003020,14993639,0,AF389466,Cypovirus 1 viral segment RNA 5
1129,205895,NC_003021,14993641,0,AF389467,Cypovirus 1 viral segment RNA 6
1130,205895,NC_003022,14993643,0,AF389468,Cypovirus 1 viral segment RNA 7
1131,205895,NC_003023,14993645,0,AF389469,Cypovirus 1 viral segment RNA 8
1132,205895,NC_003024,14993647,0,AF389470,Cypovirus 1 viral segment RNA 9
1133,205908,NC_003006,14993610,0,AF389452,Cypovirus 14 viral segment RNA 1
1134,205908,NC_003015,14993628,0,AF389461,Cypovirus 14 viral segment RNA 10
1135,205908,NC_003007,14993612,0,AF389453,Cypovirus 14 viral segment RNA 2
1136,205908,NC_003008,14993614,0,AF389454,Cypovirus 14 viral segment RNA 3
1137,205908,NC_003009,14993616,0,AF389455,Cypovirus 14 viral segment RNA 4
1138,205908,NC_003010,14993618,0,AF389456,Cypovirus 14 viral segment RNA 5
1139,205908,NC_003011,14993620,0,AF389457,Cypovirus 14 viral segment RNA 6
1140,205908,NC_003012,14993622,0,AF389458,Cypovirus 14 viral segment RNA 7
1141,205908,NC_003013,14993624,0,AF389459,Cypovirus 14 viral segment RNA 8
1142,205908,NC_003014,14993626,0,AF389460,Cypovirus 14 viral segment RNA 9
1143,205899,NC_010670,187765483,0,EF634325,Cypovirus 5 viral segment 1
1144,205899,NC_010661,187765475,0,DQ077912,Cypovirus 5 viral segment 10
1145,205899,NC_010669,187765473,0,EF634324,Cypovirus 5 viral segment 2
1146,205899,NC_010668,187765471,0,EF634323,Cypovirus 5 viral segment 3
1147,205899,NC_010667,187765481,0,EF634322,Cypovirus 5 viral segment 4
1148,205899,NC_010666,187765469,0,EF634321,Cypovirus 5 viral segment 5
1149,205899,NC_010665,187765477,0,EF634320,Cypovirus 5 viral segment 6
1150,205899,NC_010662,187764323,0,DQ077913,Cypovirus 5 viral segment 7
1151,205899,NC_010664,187765479,0,DQ178180,Cypovirus 5 viral segment 8
1152,205899,NC_010663,187764195,0,DQ178179,Cypovirus 5 viral segment 9
1153,317858,NC_019491,422933554,0,JQ815363,Cyprinid herpesvirus 1 viral segment Unknown
1154,317878,NC_019495,422933791,0,JQ815364,Cyprinid herpesvirus 2 viral segment Unknown
1155,180230,NC_009127,131840030,0,DQ657948,Cyprinid herpesvirus 3 viral segment Unknown
1156,1758881,NC_028487,959121744,0,KU095841,Daeseongdong virus 1 viral segment Unknown
1157,1758882,NC_028489,959121751,0,KU095842,Daeseongdong virus 2 viral segment Unknown
1158,1278205,NC_020160,443608002,0,JX263426,Dahlia latent viroid viral segment Unknown
1159,213888,NC_018616,406356615,0,JX272320,Dahlia mosaic virus viral segment Unknown
1160,1227356,NC_018716,408355348,0,JN848775,Dalechampia chlorotic mosaic virus viral segment DNA A
1161,1227356,NC_018718,408355360,0,JN848776,Dalechampia chlorotic mosaic virus viral segment DNA B
1162,1469956,NC_023842,601447520,0,KF963252,Danaus plexippus plexippus iteravirus viral segment Unknown
1163,578107,NC_008028,96980660,0,DQ299908,Daphne mosaic virus
1164,216614,NC_008020,94971809,0,AJ620300,Daphne virus S viral segment Unknown
1165,29271,NC_003537,20087054,0,AJ298033,Dasheen mosaic virus
1166,1227357,NC_018717,408355354,0,JN848773,Datura leaf distortion virus viral segment DNA A
1167,1227357,NC_018715,408355345,0,JN848774,Datura leaf distortion virus viral segment DNA B
1168,1843767,NC_030132,1028356512,0,KT862232,Deer faeces associated circular DNA virus 1 viral segment Unknown
1169,305676,NC_006967,62443971,0,AY689437,Deerpox virus W-1170-84 viral segment Unknown
1170,305674,NC_006966,62422552,0,AY689436,Deerpox virus W-848-83 viral segment Unknown
1171,198112,NC_004830,71480055,0,AJ489744,Deformed wing virus viral segment Unknown
1172,10564,NC_001523,9627065,0,M11910,Deltapapillomavirus 2 viral segment Unknown
